timestamp,service,utime,stime,rss,cache,pgfault,rx,tx
1770768182.8203466,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768182.8203466,social-graph-service,3430,5226,6909952,20480,786176,360229058,159906516
1770768182.8203466,media-service,333,234,761856,0,1093,12359913,7374125
1770768182.8203466,media-mongodb,6359,2615,57880576,316055552,23747,27904,1382
1770768182.8203466,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768182.8203466,kube-flannel,2263,1904,18178048,4096,7444656,1382,27904
1770768182.8203466,kube-proxy,453,144,15835136,0,168145,1382,27904
1770768183.8204405,social-graph-redis,1525,1266,5177344,749568,11213,27200800,23723881
1770768183.8204405,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768183.8204405,social-graph-service,3430,5226,6909952,20480,786176,360229058,159906516
1770768183.8204405,media-service,333,234,761856,0,1093,12359913,7374125
1770768183.8204405,media-mongodb,6359,2615,57880576,316055552,23747,27904,1382
1770768183.8204405,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768183.8204405,kube-flannel,2263,1904,18178048,4096,7445270,1382,27904
1770768183.8204405,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768184.820557,social-graph-redis,1525,1266,5177344,749568,11213,27200800,23723881
1770768184.820557,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768184.820557,social-graph-service,3430,5226,6909952,20480,786176,360229100,159906558
1770768184.820557,media-service,333,234,761856,0,1093,12359913,7374125
1770768184.820557,media-mongodb,6360,2615,57880576,316055552,23747,27904,1382
1770768184.820557,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768184.820557,kube-flannel,2263,1904,18178048,4096,7445270,1382,27904
1770768184.820557,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768185.820605,social-graph-redis,1525,1266,5177344,749568,11213,27200800,23723881
1770768185.820605,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768185.820605,social-graph-service,3430,5226,6909952,20480,786176,360229100,159906558
1770768185.820605,media-service,333,234,761856,0,1093,12359913,7374125
1770768185.820605,media-mongodb,6360,2615,57880576,316055552,23747,27904,1382
1770768185.820605,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768185.820605,kube-flannel,2264,1904,18178048,4096,7446788,1382,27904
1770768185.820605,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768186.8206887,social-graph-redis,1525,1266,5177344,749568,11213,27200800,23723881
1770768186.8206887,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768186.8206887,social-graph-service,3430,5226,6909952,20480,786176,360229100,159906558
1770768186.8206887,media-service,333,234,761856,0,1093,12359913,7374125
1770768186.8206887,media-mongodb,6360,2616,57880576,316055552,23747,27904,1382
1770768186.8206887,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768186.8206887,kube-flannel,2264,1904,18178048,4096,7446788,1382,27904
1770768186.8206887,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768187.820772,social-graph-redis,1525,1266,5177344,749568,11213,27200800,23723881
1770768187.820772,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768187.820772,social-graph-service,3430,5226,6909952,20480,786176,360229100,159906558
1770768187.820772,media-service,333,234,761856,0,1093,12359913,7374125
1770768187.820772,media-mongodb,6360,2616,57880576,316055552,23747,27904,1382
1770768187.820772,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768187.820772,kube-flannel,2264,1905,18178048,4096,7446788,1382,27904
1770768187.820772,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768188.8208551,social-graph-redis,1525,1266,5177344,749568,11213,27200800,23723881
1770768188.8208551,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768188.8208551,social-graph-service,3430,5226,6909952,20480,786176,360229100,159906558
1770768188.8208551,media-service,333,234,761856,0,1093,12359913,7374125
1770768188.8208551,media-mongodb,6361,2616,57880576,316055552,23747,27904,1382
1770768188.8208551,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768188.8208551,kube-flannel,2264,1905,18178048,4096,7446788,1382,27904
1770768188.8208551,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768189.8209357,social-graph-redis,1525,1266,5177344,749568,11213,27200800,23723881
1770768189.8209357,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768189.8209357,social-graph-service,3430,5226,6909952,20480,786176,360229485,159906748
1770768189.8209357,media-service,333,234,761856,0,1093,12359913,7374125
1770768189.8209357,media-mongodb,6361,2616,57880576,316055552,23747,27904,1382
1770768189.8209357,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768189.8209357,kube-flannel,2264,1905,18178048,4096,7447403,1382,27904
1770768189.8209357,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768190.8210187,social-graph-redis,1525,1266,5177344,749568,11213,27200800,23723881
1770768190.8210187,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768190.8210187,social-graph-service,3430,5226,6909952,20480,786176,360229485,159906748
1770768190.8210187,media-service,333,234,761856,0,1093,12359913,7374125
1770768190.8210187,media-mongodb,6361,2616,57880576,316055552,23747,27904,1382
1770768190.8210187,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768190.8210187,kube-flannel,2264,1905,18178048,4096,7448922,1382,27904
1770768190.8210187,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768191.821099,social-graph-redis,1525,1266,5177344,749568,11213,27200800,23723881
1770768191.821099,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768191.821099,social-graph-service,3430,5226,6909952,20480,786176,360229485,159906748
1770768191.821099,media-service,333,234,761856,0,1093,12359913,7374125
1770768191.821099,media-mongodb,6361,2616,57880576,316055552,23747,27904,1382
1770768191.821099,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768191.821099,kube-flannel,2264,1905,18178048,4096,7448922,1382,27904
1770768191.821099,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768192.8211896,social-graph-redis,1525,1266,5177344,749568,11213,27200800,23723881
1770768192.8211896,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768192.8211896,social-graph-service,3430,5226,6909952,20480,786176,360229485,159906748
1770768192.8211896,media-service,333,234,761856,0,1093,12359913,7374125
1770768192.8211896,media-mongodb,6362,2616,57880576,316055552,23747,27904,1382
1770768192.8211896,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768192.8211896,kube-flannel,2264,1905,18178048,4096,7449529,1382,27904
1770768192.8211896,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768193.8212814,social-graph-redis,1525,1266,5177344,749568,11213,27200800,23723881
1770768193.8212814,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768193.8212814,social-graph-service,3430,5226,6909952,20480,786176,360229485,159906748
1770768193.8212814,media-service,333,234,761856,0,1093,12359913,7374125
1770768193.8212814,media-mongodb,6362,2616,57880576,316055552,23747,27904,1382
1770768193.8212814,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768193.8212814,kube-flannel,2264,1906,18178048,4096,7449529,1382,27904
1770768193.8212814,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768194.821367,social-graph-redis,1525,1266,5177344,749568,11213,27200800,23723881
1770768194.821367,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768194.821367,social-graph-service,3430,5226,6909952,20480,786176,360229485,159906748
1770768194.821367,media-service,333,234,761856,0,1093,12359913,7374125
1770768194.821367,media-mongodb,6362,2617,57880576,316055552,23747,27904,1382
1770768194.821367,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768194.821367,kube-flannel,2264,1906,18178048,4096,7449529,1382,27904
1770768194.821367,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768195.8214643,social-graph-redis,1526,1266,5177344,749568,11213,27200800,23723881
1770768195.8214643,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768195.8214643,social-graph-service,3430,5226,6909952,20480,786176,360229485,159906748
1770768195.8214643,media-service,333,234,761856,0,1093,12359913,7374125
1770768195.8214643,media-mongodb,6362,2617,57880576,316055552,23747,27904,1382
1770768195.8214643,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768195.8214643,kube-flannel,2265,1906,18178048,4096,7451052,1382,27904
1770768195.8214643,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768196.8215559,social-graph-redis,1526,1266,5177344,749568,11213,27200800,23723881
1770768196.8215559,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768196.8215559,social-graph-service,3430,5226,6909952,20480,786176,360229485,159906748
1770768196.8215559,media-service,333,234,761856,0,1093,12359913,7374125
1770768196.8215559,media-mongodb,6363,2617,57880576,316055552,23747,27904,1382
1770768196.8215559,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768196.8215559,kube-flannel,2265,1906,18178048,4096,7451052,1382,27904
1770768196.8215559,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768197.8216438,social-graph-redis,1526,1266,5177344,749568,11213,27200800,23723881
1770768197.8216438,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768197.8216438,social-graph-service,3430,5226,6909952,20480,786176,360229485,159906748
1770768197.8216438,media-service,333,234,761856,0,1093,12359913,7374125
1770768197.8216438,media-mongodb,6363,2617,57880576,316055552,23747,27904,1382
1770768197.8216438,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768197.8216438,kube-flannel,2265,1906,18178048,4096,7451052,1382,27904
1770768197.8216438,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768198.8217382,social-graph-redis,1526,1266,5177344,749568,11213,27200800,23723881
1770768198.8217382,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768198.8217382,social-graph-service,3430,5226,6909952,20480,786176,360229485,159906748
1770768198.8217382,media-service,333,234,761856,0,1093,12359913,7374125
1770768198.8217382,media-mongodb,6364,2617,57888768,316055552,23749,27904,1382
1770768198.8217382,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768198.8217382,kube-flannel,2265,1906,18178048,4096,7451662,1382,27904
1770768198.8217382,kube-proxy,453,144,15835136,0,168357,1382,27904
1770768199.8218346,social-graph-redis,1526,1266,5177344,749568,11213,27200800,23723881
1770768199.8218346,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768199.8218346,social-graph-service,3430,5226,6909952,20480,786176,360229870,159906938
1770768199.8218346,media-service,333,234,761856,0,1093,12359913,7374125
1770768199.8218346,media-mongodb,6364,2617,57888768,316055552,23749,27904,1382
1770768199.8218346,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768199.8218346,kube-flannel,2265,1906,18178048,4096,7451662,1382,27904
1770768199.8218346,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768200.8219116,social-graph-redis,1526,1266,5177344,749568,11213,27200800,23723881
1770768200.8219116,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768200.8219116,social-graph-service,3430,5226,6909952,20480,786176,360229870,159906938
1770768200.8219116,media-service,333,234,761856,0,1093,12359913,7374125
1770768200.8219116,media-mongodb,6364,2618,57888768,316055552,23749,27904,1382
1770768200.8219116,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768200.8219116,kube-flannel,2266,1907,18178048,4096,7453178,1382,27904
1770768200.8219116,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768201.8219929,social-graph-redis,1526,1266,5177344,749568,11213,27200800,23723881
1770768201.8219929,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768201.8219929,social-graph-service,3430,5226,6909952,20480,786176,360229870,159906938
1770768201.8219929,media-service,333,234,761856,0,1093,12359913,7374125
1770768201.8219929,media-mongodb,6365,2618,57888768,316055552,23749,27904,1382
1770768201.8219929,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768201.8219929,kube-flannel,2266,1907,18178048,4096,7453178,1382,27904
1770768201.8219929,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768202.8220692,social-graph-redis,1526,1266,5177344,749568,11213,27200800,23723881
1770768202.8220692,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768202.8220692,social-graph-service,3430,5226,6909952,20480,786176,360229870,159906938
1770768202.8220692,media-service,333,234,761856,0,1093,12359913,7374125
1770768202.8220692,media-mongodb,6365,2618,57888768,316055552,23749,27904,1382
1770768202.8220692,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768202.8220692,kube-flannel,2266,1907,18178048,4096,7453178,1382,27904
1770768202.8220692,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768203.8221486,social-graph-redis,1526,1266,5177344,749568,11213,27200800,23723881
1770768203.8221486,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768203.8221486,social-graph-service,3430,5226,6909952,20480,786176,360229870,159906938
1770768203.8221486,media-service,333,234,761856,0,1093,12359913,7374125
1770768203.8221486,media-mongodb,6365,2618,57888768,316055552,23749,27904,1382
1770768203.8221486,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768203.8221486,kube-flannel,2266,1907,18178048,4096,7453178,1382,27904
1770768203.8221486,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768204.8222585,social-graph-redis,1526,1267,5177344,749568,11213,27200800,23723881
1770768204.8222585,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768204.8222585,social-graph-service,3430,5226,6909952,20480,786176,360229870,159906938
1770768204.8222585,media-service,333,234,761856,0,1093,12359913,7374125
1770768204.8222585,media-mongodb,6366,2618,57888768,316055552,23749,27904,1382
1770768204.8222585,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768204.8222585,kube-flannel,2266,1907,18178048,4096,7453798,1382,27904
1770768204.8222585,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768205.8223503,social-graph-redis,1526,1267,5177344,749568,11213,27200800,23723881
1770768205.8223503,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768205.8223503,social-graph-service,3430,5226,6909952,20480,786176,360229870,159906938
1770768205.8223503,media-service,333,234,761856,0,1093,12359913,7374125
1770768205.8223503,media-mongodb,6366,2619,57888768,316055552,23749,27904,1382
1770768205.8223503,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768205.8223503,kube-flannel,2266,1907,18178048,4096,7455316,1382,27904
1770768205.8223503,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768206.8224669,social-graph-redis,1526,1267,5177344,749568,11213,27200800,23723881
1770768206.8224669,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768206.8224669,social-graph-service,3430,5226,6909952,20480,786176,360229870,159906938
1770768206.8224669,media-service,333,234,761856,0,1093,12359913,7374125
1770768206.8224669,media-mongodb,6366,2619,57888768,316055552,23749,27904,1382
1770768206.8224669,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768206.8224669,kube-flannel,2266,1907,18178048,4096,7455316,1382,27904
1770768206.8224669,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768207.8225725,social-graph-redis,1526,1267,5177344,749568,11213,27200800,23723881
1770768207.8225725,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768207.8225725,social-graph-service,3430,5226,6909952,20480,786176,360229870,159906938
1770768207.8225725,media-service,333,234,761856,0,1093,12359913,7374125
1770768207.8225725,media-mongodb,6367,2619,57888768,316055552,23749,27904,1382
1770768207.8225725,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768207.8225725,kube-flannel,2267,1907,18178048,4096,7455316,1382,27904
1770768207.8225725,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768208.8226478,social-graph-redis,1526,1267,5177344,749568,11213,27200800,23723881
1770768208.8226478,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768208.8226478,social-graph-service,3430,5226,6909952,20480,786176,360229870,159906938
1770768208.8226478,media-service,333,234,761856,0,1093,12359913,7374125
1770768208.8226478,media-mongodb,6368,2619,57888768,316059648,23749,27904,1382
1770768208.8226478,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768208.8226478,kube-flannel,2267,1907,18178048,4096,7455932,1382,27904
1770768208.8226478,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768209.822728,social-graph-redis,1526,1267,5177344,749568,11213,27200800,23723881
1770768209.822728,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768209.822728,social-graph-service,3430,5226,6909952,20480,786176,360230255,159907128
1770768209.822728,media-service,333,234,761856,0,1093,12359913,7374125
1770768209.822728,media-mongodb,6368,2619,57888768,316059648,23749,27904,1382
1770768209.822728,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768209.822728,kube-flannel,2268,1907,18178048,4096,7455932,1382,27904
1770768209.822728,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768210.8228304,social-graph-redis,1526,1267,5177344,749568,11213,27200800,23723881
1770768210.8228304,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768210.8228304,social-graph-service,3430,5226,6909952,20480,786176,360230255,159907128
1770768210.8228304,media-service,333,234,761856,0,1093,12359913,7374125
1770768210.8228304,media-mongodb,6368,2620,57888768,316059648,23749,27904,1382
1770768210.8228304,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768210.8228304,kube-flannel,2268,1908,18178048,4096,7457455,1382,27904
1770768210.8228304,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768211.822931,social-graph-redis,1526,1267,5177344,749568,11213,27200800,23723881
1770768211.822931,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768211.822931,social-graph-service,3430,5226,6909952,20480,786176,360230255,159907128
1770768211.822931,media-service,333,234,761856,0,1093,12359913,7374125
1770768211.822931,media-mongodb,6369,2620,57888768,316059648,23749,27904,1382
1770768211.822931,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768211.822931,kube-flannel,2268,1908,18178048,4096,7457455,1382,27904
1770768211.822931,kube-proxy,453,144,15839232,0,168358,1382,27904
1770768212.8230066,social-graph-redis,1526,1267,5177344,749568,11213,27200800,23723881
1770768212.8230066,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768212.8230066,social-graph-service,3430,5226,6909952,20480,786176,360230255,159907128
1770768212.8230066,media-service,333,234,761856,0,1093,12359913,7374125
1770768212.8230066,media-mongodb,6369,2620,57888768,316059648,23749,27904,1382
1770768212.8230066,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768212.8230066,kube-flannel,2268,1908,18178048,4096,7457455,1382,27904
1770768212.8230066,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768213.8230858,social-graph-redis,1527,1267,5177344,749568,11213,27200800,23723881
1770768213.8230858,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768213.8230858,social-graph-service,3430,5226,6909952,20480,786176,360230255,159907128
1770768213.8230858,media-service,333,234,761856,0,1093,12359913,7374125
1770768213.8230858,media-mongodb,6370,2620,57888768,316059648,23749,27904,1382
1770768213.8230858,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768213.8230858,kube-flannel,2269,1908,18178048,4096,7458072,1382,27904
1770768213.8230858,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768214.8231645,social-graph-redis,1527,1267,5177344,749568,11213,27200800,23723881
1770768214.8231645,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768214.8231645,social-graph-service,3430,5226,6909952,20480,786176,360230297,159907170
1770768214.8231645,media-service,333,234,761856,0,1093,12359913,7374125
1770768214.8231645,media-mongodb,6370,2620,57888768,316059648,23749,27904,1382
1770768214.8231645,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768214.8231645,kube-flannel,2269,1908,18178048,4096,7458072,1382,27904
1770768214.8231645,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768215.823242,social-graph-redis,1527,1267,5177344,749568,11213,27200800,23723881
1770768215.823242,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768215.823242,social-graph-service,3430,5226,6909952,20480,786176,360230297,159907170
1770768215.823242,media-service,333,234,761856,0,1093,12359913,7374125
1770768215.823242,media-mongodb,6370,2620,57888768,316059648,23749,27904,1382
1770768215.823242,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768215.823242,kube-flannel,2269,1908,18178048,4096,7459596,1382,27904
1770768215.823242,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768216.823314,social-graph-redis,1527,1267,5177344,749568,11213,27200800,23723881
1770768216.823314,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768216.823314,social-graph-service,3430,5226,6909952,20480,786176,360230297,159907170
1770768216.823314,media-service,333,234,761856,0,1093,12359913,7374125
1770768216.823314,media-mongodb,6371,2621,57888768,316059648,23749,27904,1382
1770768216.823314,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768216.823314,kube-flannel,2269,1908,18178048,4096,7459596,1382,27904
1770768216.823314,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768217.8234122,social-graph-redis,1527,1267,5177344,749568,11213,27200800,23723881
1770768217.8234122,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768217.8234122,social-graph-service,3430,5226,6909952,20480,786176,360230297,159907170
1770768217.8234122,media-service,333,234,761856,0,1093,12359913,7374125
1770768217.8234122,media-mongodb,6371,2621,57888768,316059648,23749,27904,1382
1770768217.8234122,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768217.8234122,kube-flannel,2269,1908,18178048,4096,7459596,1382,27904
1770768217.8234122,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768218.8234801,social-graph-redis,1527,1267,5177344,749568,11213,27200800,23723881
1770768218.8234801,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768218.8234801,social-graph-service,3430,5226,6909952,20480,786176,360230297,159907170
1770768218.8234801,media-service,333,234,761856,0,1093,12359913,7374125
1770768218.8234801,media-mongodb,6372,2621,57888768,316059648,23749,27904,1382
1770768218.8234801,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768218.8234801,kube-flannel,2269,1909,18178048,4096,7460209,1382,27904
1770768218.8234801,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768219.8235807,social-graph-redis,1527,1267,5177344,749568,11213,27200800,23723881
1770768219.8235807,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768219.8235807,social-graph-service,3430,5226,6909952,20480,786176,360230682,159907360
1770768219.8235807,media-service,333,234,761856,0,1093,12359913,7374125
1770768219.8235807,media-mongodb,6373,2621,57888768,316059648,23749,27904,1382
1770768219.8235807,jaeger,2298,345,80269312,0,63873,9445037,4358
1770768219.8235807,kube-flannel,2269,1909,18178048,4096,7460209,1382,27904
1770768219.8235807,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768220.8236833,social-graph-redis,1527,1267,5177344,749568,11213,27200800,23723881
1770768220.8236833,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768220.8236833,social-graph-service,3430,5226,6909952,20480,786176,360230682,159907360
1770768220.8236833,media-service,333,234,761856,0,1093,12359913,7374125
1770768220.8236833,media-mongodb,6373,2621,57888768,316059648,23749,27904,1382
1770768220.8236833,jaeger,2299,345,80269312,0,63873,9445037,4358
1770768220.8236833,kube-flannel,2270,1909,18178048,4096,7461733,1382,27904
1770768220.8236833,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768221.8237622,social-graph-redis,1527,1267,5177344,749568,11213,27200800,23723881
1770768221.8237622,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768221.8237622,social-graph-service,3430,5226,6909952,20480,786176,360230682,159907360
1770768221.8237622,media-service,333,234,761856,0,1093,12359913,7374125
1770768221.8237622,media-mongodb,6373,2621,57888768,316059648,23749,27904,1382
1770768221.8237622,jaeger,2299,345,80269312,0,63873,9445037,4358
1770768221.8237622,kube-flannel,2270,1909,18178048,4096,7461733,1382,27904
1770768221.8237622,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768222.8238337,social-graph-redis,1527,1267,5177344,749568,11213,27200800,23723881
1770768222.8238337,user-memcached,768,1525,2805760,24576,2804,54798919,44040556
1770768222.8238337,social-graph-service,3430,5226,6909952,20480,786176,360230682,159907360
1770768222.8238337,media-service,333,234,761856,0,1093,12359913,7374125
1770768222.8238337,media-mongodb,6374,2622,57888768,316059648,23749,27904,1382
1770768222.8238337,jaeger,2299,345,80269312,0,63873,9445037,4358
1770768222.8238337,kube-flannel,2270,1909,18178048,4096,7461733,1382,27904
1770768222.8238337,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768223.8239298,social-graph-redis,1527,1268,5177344,749568,11213,27200800,23723881
1770768223.8239298,user-memcached,768,1526,2805760,24576,2804,54798919,44040556
1770768223.8239298,social-graph-service,3430,5226,6909952,20480,786176,360230682,159907360
1770768223.8239298,media-service,333,234,761856,0,1093,12359913,7374125
1770768223.8239298,media-mongodb,6374,2622,57888768,316059648,23749,27904,1382
1770768223.8239298,jaeger,2299,345,80269312,0,63873,9445037,4358
1770768223.8239298,kube-flannel,2270,1909,18178048,4096,7462348,1382,27904
1770768223.8239298,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768224.8240304,social-graph-redis,1527,1268,5177344,749568,11213,27200800,23723881
1770768224.8240304,user-memcached,768,1526,2805760,24576,2804,54798919,44040556
1770768224.8240304,social-graph-service,3430,5226,6909952,20480,786176,360230682,159907360
1770768224.8240304,media-service,333,234,761856,0,1093,12359913,7374125
1770768224.8240304,media-mongodb,6374,2622,57888768,316059648,23749,27904,1382
1770768224.8240304,jaeger,2299,345,80269312,0,63873,9445037,4358
1770768224.8240304,kube-flannel,2270,1909,18178048,4096,7462348,1382,27904
1770768224.8240304,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768225.8241203,social-graph-redis,1527,1268,5177344,749568,11213,27200800,23723881
1770768225.8241203,user-memcached,768,1526,2805760,24576,2804,54798919,44040556
1770768225.8241203,social-graph-service,3430,5226,6909952,20480,786176,360230682,159907360
1770768225.8241203,media-service,333,234,761856,0,1093,12359913,7374125
1770768225.8241203,media-mongodb,6375,2622,57888768,316059648,23749,27904,1382
1770768225.8241203,jaeger,2299,345,80269312,0,63873,9445037,4358
1770768225.8241203,kube-flannel,2270,1909,18178048,4096,7463868,1382,27904
1770768225.8241203,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768226.8242145,social-graph-redis,1527,1268,5177344,749568,11213,27200800,23723881
1770768226.8242145,user-memcached,768,1526,2805760,24576,2804,54798919,44040556
1770768226.8242145,social-graph-service,3430,5226,6909952,20480,786176,360230682,159907360
1770768226.8242145,media-service,333,234,761856,0,1093,12359913,7374125
1770768226.8242145,media-mongodb,6375,2622,57888768,316059648,23749,27904,1382
1770768226.8242145,jaeger,2299,345,80269312,0,63873,9445037,4358
1770768226.8242145,kube-flannel,2270,1909,18178048,4096,7463868,1382,27904
1770768226.8242145,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768227.8243036,social-graph-redis,1527,1268,5177344,749568,11213,27200800,23723881
1770768227.8243036,user-memcached,768,1526,2805760,24576,2804,54798919,44040556
1770768227.8243036,social-graph-service,3430,5226,6909952,20480,786176,360230682,159907360
1770768227.8243036,media-service,333,234,761856,0,1093,12359913,7374125
1770768227.8243036,media-mongodb,6375,2622,57888768,316059648,23749,27904,1382
1770768227.8243036,jaeger,2299,345,80269312,0,63873,9445037,4358
1770768227.8243036,kube-flannel,2270,1909,18178048,4096,7463868,1382,27904
1770768227.8243036,kube-proxy,455,145,15843328,0,168570,1382,27904
1770768228.824404,social-graph-redis,1527,1268,5177344,749568,11213,27200800,23723881
1770768228.824404,user-memcached,768,1526,2805760,24576,2804,54798919,44040556
1770768228.824404,social-graph-service,3430,5226,6909952,20480,786176,360230682,159907360
1770768228.824404,media-service,333,234,761856,0,1093,12359913,7374125
1770768228.824404,media-mongodb,6377,2623,57888768,316059648,23749,27904,1382
1770768228.824404,jaeger,2299,345,80269312,0,63873,9445037,4358
1770768228.824404,kube-flannel,2270,1909,18178048,4096,7463868,1382,27904
